datim_uid,period,partner,snu,psnu,sitename,latitude,longitude,indicator,value,pais
uUmAJIXkmsO,2021-03-20,ECHO,Sofala,Dondo,Dondo Sede CS I,-19.61487,34.74003,Actively on TPT,999,Mocambique
uUmAJIXkmsO,2021-03-20,ECHO,Sofala,Dondo,Dondo Sede CS I,-19.61487,34.74003,TX_CURR,6365,Mocambique
uUmAJIXkmsO,2021-03-20,ECHO,Sofala,Dondo,Dondo Sede CS I,-19.61487,34.74003,TPT Candidates,3590,Mocambique
uUmAJIXkmsO,2021-03-20,ECHO,Sofala,Dondo,Dondo Sede CS I,-19.61487,34.74003,TPT Ineligible,256,Mocambique
I6v4GYaXpQC,2021-03-20,ECHO,Sofala,Dondo,Igreja Baptista CS,-19.61896,34.75319,TPT Completed,489,Mocambique
I6v4GYaXpQC,2021-03-20,ECHO,Sofala,Dondo,Igreja Baptista CS,-19.61896,34.75319,TPT Not Comp,518,Mocambique
I6v4GYaXpQC,2021-03-20,ECHO,Sofala,Dondo,Igreja Baptista CS,-19.61896,34.75319,Recent Active TB TX,1,Mocambique
I6v4GYaXpQC,2021-03-20,ECHO,Sofala,Dondo,Igreja Baptista CS,-19.61896,34.75319,Recent Pos TB Screen,1,Mocambique
I6v4GYaXpQC,2021-03-20,ECHO,Sofala,Dondo,Igreja Baptista CS,-19.61896,34.75319,Actively on TPT,213,Mocambique
I6v4GYaXpQC,2021-03-20,ECHO,Sofala,Dondo,Igreja Baptista CS,-19.61896,34.75319,TX_CURR,1008,Mocambique
I6v4GYaXpQC,2021-03-20,ECHO,Sofala,Dondo,Igreja Baptista CS,-19.61896,34.75319,TPT Candidates,304,Mocambique
I6v4GYaXpQC,2021-03-20,ECHO,Sofala,Dondo,Igreja Baptista CS,-19.61896,34.75319,TPT Ineligible,2,Mocambique
hCuRPOStRLU,2021-03-20,ECHO,Sofala,Dondo,Mafambisse CS,-19.53973,34.62221,TPT Completed,1312,Mocambique
hCuRPOStRLU,2021-03-20,ECHO,Sofala,Dondo,Mafambisse CS,-19.53973,34.62221,TPT Not Comp,2129,Mocambique
hCuRPOStRLU,2021-03-20,ECHO,Sofala,Dondo,Mafambisse CS,-19.53973,34.62221,Recent Active TB TX,116,Mocambique
hCuRPOStRLU,2021-03-20,ECHO,Sofala,Dondo,Mafambisse CS,-19.53973,34.62221,Recent Pos TB Screen,4,Mocambique
hCuRPOStRLU,2021-03-20,ECHO,Sofala,Dondo,Mafambisse CS,-19.53973,34.62221,Actively on TPT,1254,Mocambique
hCuRPOStRLU,2021-03-20,ECHO,Sofala,Dondo,Mafambisse CS,-19.53973,34.62221,TX_CURR,3434,Mocambique
hCuRPOStRLU,2021-03-20,ECHO,Sofala,Dondo,Mafambisse CS,-19.53973,34.62221,TPT Candidates,748,Mocambique
hCuRPOStRLU,2021-03-20,ECHO,Sofala,Dondo,Mafambisse CS,-19.53973,34.62221,TPT Ineligible,120,Mocambique
QtJyTjN5faU,2021-03-20,ECHO,Sofala,Dondo,Mutua PS,-19.49533,34.5978,TPT Completed,690,Mocambique
QtJyTjN5faU,2021-03-20,ECHO,Sofala,Dondo,Mutua PS,-19.49533,34.5978,TPT Not Comp,505,Mocambique
QtJyTjN5faU,2021-03-20,ECHO,Sofala,Dondo,Mutua PS,-19.49533,34.5978,Recent Active TB TX,19,Mocambique
QtJyTjN5faU,2021-03-20,ECHO,Sofala,Dondo,Mutua PS,-19.49533,34.5978,Recent Pos TB Screen,6,Mocambique
QtJyTjN5faU,2021-03-20,ECHO,Sofala,Dondo,Mutua PS,-19.49533,34.5978,Actively on TPT,319,Mocambique
QtJyTjN5faU,2021-03-20,ECHO,Sofala,Dondo,Mutua PS,-19.49533,34.5978,TX_CURR,1195,Mocambique
QtJyTjN5faU,2021-03-20,ECHO,Sofala,Dondo,Mutua PS,-19.49533,34.5978,TPT Candidates,161,Mocambique
QtJyTjN5faU,2021-03-20,ECHO,Sofala,Dondo,Mutua PS,-19.49533,34.5978,TPT Ineligible,25,Mocambique
TJp862VOKlS,2021-03-20,ECHO,Sofala,Dondo,Canhandula PS,-19.68803,34.77691,TPT Completed,208,Mocambique
TJp862VOKlS,2021-03-20,ECHO,Sofala,Dondo,Canhandula PS,-19.68803,34.77691,TPT Not Comp,529,Mocambique
TJp862VOKlS,2021-03-20,ECHO,Sofala,Dondo,Canhandula PS,-19.68803,34.77691,Recent Active TB TX,4,Mocambique
TJp862VOKlS,2021-03-20,ECHO,Sofala,Dondo,Canhandula PS,-19.68803,34.77691,Recent Pos TB Screen,7,Mocambique
TJp862VOKlS,2021-03-20,ECHO,Sofala,Dondo,Canhandula PS,-19.68803,34.77691,Actively on TPT,162,Mocambique
TJp862VOKlS,2021-03-20,ECHO,Sofala,Dondo,Canhandula PS,-19.68803,34.77691,TX_CURR,737,Mocambique
TJp862VOKlS,2021-03-20,ECHO,Sofala,Dondo,Canhandula PS,-19.68803,34.77691,TPT Candidates,356,Mocambique
TJp862VOKlS,2021-03-20,ECHO,Sofala,Dondo,Canhandula PS,-19.68803,34.77691,TPT Ineligible,11,Mocambique
ZWAdop7zYgJ,2021-03-20,ECHO,Sofala,Gorongosa,Gorongoza-Sede CS,-18.68877,34.07046,TPT Completed,728,Mocambique
ZWAdop7zYgJ,2021-03-20,ECHO,Sofala,Gorongosa,Gorongoza-Sede CS,-18.68877,34.07046,TPT Not Comp,1643,Mocambique
ZWAdop7zYgJ,2021-03-20,ECHO,Sofala,Gorongosa,Gorongoza-Sede CS,-18.68877,34.07046,Recent Active TB TX,107,Mocambique
ZWAdop7zYgJ,2021-03-20,ECHO,Sofala,Gorongosa,Gorongoza-Sede CS,-18.68877,34.07046,Recent Pos TB Screen,8,Mocambique
ZWAdop7zYgJ,2021-03-20,ECHO,Sofala,Gorongosa,Gorongoza-Sede CS,-18.68877,34.07046,Actively on TPT,257,Mocambique
ZWAdop7zYgJ,2021-03-20,ECHO,Sofala,Gorongosa,Gorongoza-Sede CS,-18.68877,34.07046,TX_CURR,2371,Mocambique
ZWAdop7zYgJ,2021-03-20,ECHO,Sofala,Gorongosa,Gorongoza-Sede CS,-18.68877,34.07046,TPT Candidates,1271,Mocambique
ZWAdop7zYgJ,2021-03-20,ECHO,Sofala,Gorongosa,Gorongoza-Sede CS,-18.68877,34.07046,TPT Ineligible,115,Mocambique
T6VbSgxjG4o,2021-03-20,ECHO,Sofala,Machanga,Machang CS,-20.97483,35.00471,TPT Completed,765,Mocambique
T6VbSgxjG4o,2021-03-20,ECHO,Sofala,Machanga,Machang CS,-20.97483,35.00471,TPT Not Comp,559,Mocambique
T6VbSgxjG4o,2021-03-20,ECHO,Sofala,Machanga,Machang CS,-20.97483,35.00471,Recent Active TB TX,49,Mocambique
T6VbSgxjG4o,2021-03-20,ECHO,Sofala,Machanga,Machang CS,-20.97483,35.00471,Recent Pos TB Screen,1,Mocambique
T6VbSgxjG4o,2021-03-20,ECHO,Sofala,Machanga,Machang CS,-20.97483,35.00471,Actively on TPT,113,Mocambique
T6VbSgxjG4o,2021-03-20,ECHO,Sofala,Machanga,Machang CS,-20.97483,35.00471,TX_CURR,1325,Mocambique
T6VbSgxjG4o,2021-03-20,ECHO,Sofala,Machanga,Machang CS,-20.97483,35.00471,TPT Candidates,397,Mocambique
T6VbSgxjG4o,2021-03-20,ECHO,Sofala,Machanga,Machang CS,-20.97483,35.00471,TPT Ineligible,50,Mocambique
RxHTSbz8VN5,2021-03-20,ECHO,Sofala,Marromeu,Marromeu HR,-18.2929,35.95247,TPT Completed,982,Mocambique
RxHTSbz8VN5,2021-03-20,ECHO,Sofala,Marromeu,Marromeu HR,-18.2929,35.95247,TPT Not Comp,2736,Mocambique
RxHTSbz8VN5,2021-03-20,ECHO,Sofala,Marromeu,Marromeu HR,-18.2929,35.95247,Recent Active TB TX,112,Mocambique
RxHTSbz8VN5,2021-03-20,ECHO,Sofala,Marromeu,Marromeu HR,-18.2929,35.95247,Recent Pos TB Screen,13,Mocambique
RxHTSbz8VN5,2021-03-20,ECHO,Sofala,Marromeu,Marromeu HR,-18.2929,35.95247,Actively on TPT,654,Mocambique
RxHTSbz8VN5,2021-03-20,ECHO,Sofala,Marromeu,Marromeu HR,-18.2929,35.95247,TX_CURR,3716,Mocambique
RxHTSbz8VN5,2021-03-20,ECHO,Sofala,Marromeu,Marromeu HR,-18.2929,35.95247,TPT Candidates,1955,Mocambique
RxHTSbz8VN5,2021-03-20,ECHO,Sofala,Marromeu,Marromeu HR,-18.2929,35.95247,TPT Ineligible,125,Mocambique
j7218NqxjYe,2021-03-20,ECHO,Sofala,Nhamatanda,Lamego CS,-19.33465,34.31461,TPT Completed,349,Mocambique
j7218NqxjYe,2021-03-20,ECHO,Sofala,Nhamatanda,Lamego CS,-19.33465,34.31461,TPT Not Comp,1158,Mocambique
j7218NqxjYe,2021-03-20,ECHO,Sofala,Nhamatanda,Lamego CS,-19.33465,34.31461,Recent Active TB TX,32,Mocambique
j7218NqxjYe,2021-03-20,ECHO,Sofala,Nhamatanda,Lamego CS,-19.33465,34.31461,Recent Pos TB Screen,1,Mocambique
j7218NqxjYe,2021-03-20,ECHO,Sofala,Nhamatanda,Lamego CS,-19.33465,34.31461,Actively on TPT,176,Mocambique
j7218NqxjYe,2021-03-20,ECHO,Sofala,Nhamatanda,Lamego CS,-19.33465,34.31461,TX_CURR,1507,Mocambique
j7218NqxjYe,2021-03-20,ECHO,Sofala,Nhamatanda,Lamego CS,-19.33465,34.31461,TPT Candidates,949,Mocambique
j7218NqxjYe,2021-03-20,ECHO,Sofala,Nhamatanda,Lamego CS,-19.33465,34.31461,TPT Ineligible,33,Mocambique
lYNYlzUvgos,2021-03-20,ECHO,Sofala,Nhamatanda,Metuchira Lomaco CS,-19.16755,34.19609,TPT Completed,631,Mocambique
lYNYlzUvgos,2021-03-20,ECHO,Sofala,Nhamatanda,Metuchira Lomaco CS,-19.16755,34.19609,TPT Not Comp,549,Mocambique
lYNYlzUvgos,2021-03-20,ECHO,Sofala,Nhamatanda,Metuchira Lomaco CS,-19.16755,34.19609,Recent Active TB TX,17,Mocambique
lYNYlzUvgos,2021-03-20,ECHO,Sofala,Nhamatanda,Metuchira Lomaco CS,-19.16755,34.19609,Recent Pos TB Screen,2,Mocambique
lYNYlzUvgos,2021-03-20,ECHO,Sofala,Nhamatanda,Metuchira Lomaco CS,-19.16755,34.19609,Actively on TPT,174,Mocambique
lYNYlzUvgos,2021-03-20,ECHO,Sofala,Nhamatanda,Metuchira Lomaco CS,-19.16755,34.19609,TX_CURR,1180,Mocambique
lYNYlzUvgos,2021-03-20,ECHO,Sofala,Nhamatanda,Metuchira Lomaco CS,-19.16755,34.19609,TPT Candidates,356,Mocambique
lYNYlzUvgos,2021-03-20,ECHO,Sofala,Nhamatanda,Metuchira Lomaco CS,-19.16755,34.19609,TPT Ineligible,19,Mocambique
nmdSUueCjti,2021-03-20,ECHO,Sofala,Nhamatanda,Nhamatanda HR,-19.27097,34.20363,TPT Completed,1546,Mocambique
nmdSUueCjti,2021-03-20,ECHO,Sofala,Nhamatanda,Nhamatanda HR,-19.27097,34.20363,TPT Not Comp,3093,Mocambique
nmdSUueCjti,2021-03-20,ECHO,Sofala,Nhamatanda,Nhamatanda HR,-19.27097,34.20363,Recent Active TB TX,155,Mocambique
nmdSUueCjti,2021-03-20,ECHO,Sofala,Nhamatanda,Nhamatanda HR,-19.27097,34.20363,Recent Pos TB Screen,15,Mocambique
nmdSUueCjti,2021-03-20,ECHO,Sofala,Nhamatanda,Nhamatanda HR,-19.27097,34.20363,Actively on TPT,758,Mocambique
nmdSUueCjti,2021-03-20,ECHO,Sofala,Nhamatanda,Nhamatanda HR,-19.27097,34.20363,TX_CURR,4637,Mocambique
nmdSUueCjti,2021-03-20,ECHO,Sofala,Nhamatanda,Nhamatanda HR,-19.27097,34.20363,TPT Candidates,2163,Mocambique
nmdSUueCjti,2021-03-20,ECHO,Sofala,Nhamatanda,Nhamatanda HR,-19.27097,34.20363,TPT Ineligible,170,Mocambique
lKLoN95Lufh,2021-03-20,ECHO,Sofala,Nhamatanda,Nharuchonga PS,-19.24463,34.12415,TPT Completed,371,Mocambique
lKLoN95Lufh,2021-03-20,ECHO,Sofala,Nhamatanda,Nharuchonga PS,-19.24463,34.12415,TPT Not Comp,314,Mocambique
lKLoN95Lufh,2021-03-20,ECHO,Sofala,Nhamatanda,Nharuchonga PS,-19.24463,34.12415,Recent Active TB TX,15,Mocambique
lKLoN95Lufh,2021-03-20,ECHO,Sofala,Nhamatanda,Nharuchonga PS,-19.24463,34.12415,Recent Pos TB Screen,0,Mocambique
lKLoN95Lufh,2021-03-20,ECHO,Sofala,Nhamatanda,Nharuchonga PS,-19.24463,34.12415,Actively on TPT,143,Mocambique
lKLoN95Lufh,2021-03-20,ECHO,Sofala,Nhamatanda,Nharuchonga PS,-19.24463,34.12415,TX_CURR,685,Mocambique
lKLoN95Lufh,2021-03-20,ECHO,Sofala,Nhamatanda,Nharuchonga PS,-19.24463,34.12415,TPT Candidates,156,Mocambique
lKLoN95Lufh,2021-03-20,ECHO,Sofala,Nhamatanda,Nharuchonga PS,-19.24463,34.12415,TPT Ineligible,15,Mocambique
asg9aIblmr6,2021-03-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,TPT Completed,396,Mocambique
asg9aIblmr6,2021-03-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,TPT Not Comp,484,Mocambique
asg9aIblmr6,2021-03-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,Recent Active TB TX,12,Mocambique
asg9aIblmr6,2021-03-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,Recent Pos TB Screen,1,Mocambique
asg9aIblmr6,2021-03-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,Actively on TPT,199,Mocambique
asg9aIblmr6,2021-03-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,TX_CURR,879,Mocambique
asg9aIblmr6,2021-03-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,TPT Candidates,271,Mocambique
asg9aIblmr6,2021-03-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,TPT Ineligible,13,Mocambique
QvQ5bpVOJDj,2021-03-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,TPT Completed,892,Mocambique
QvQ5bpVOJDj,2021-03-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,TPT Not Comp,1089,Mocambique
QvQ5bpVOJDj,2021-03-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,Recent Active TB TX,45,Mocambique
QvQ5bpVOJDj,2021-03-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,Recent Pos TB Screen,6,Mocambique
QvQ5bpVOJDj,2021-03-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,Actively on TPT,448,Mocambique
QvQ5bpVOJDj,2021-03-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,TX_CURR,1981,Mocambique
QvQ5bpVOJDj,2021-03-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,TPT Candidates,590,Mocambique
QvQ5bpVOJDj,2021-03-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,TPT Ineligible,51,Mocambique
PPb3XMcCAf3,2021-03-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,TPT Completed,315,Mocambique
PPb3XMcCAf3,2021-03-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,TPT Not Comp,402,Mocambique
PPb3XMcCAf3,2021-03-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,Recent Active TB TX,15,Mocambique
PPb3XMcCAf3,2021-03-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,Recent Pos TB Screen,3,Mocambique
PPb3XMcCAf3,2021-03-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,Actively on TPT,259,Mocambique
PPb3XMcCAf3,2021-03-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,TX_CURR,717,Mocambique
PPb3XMcCAf3,2021-03-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,TPT Candidates,125,Mocambique
PPb3XMcCAf3,2021-03-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,TPT Ineligible,18,Mocambique
i4KTQ0RGK3T,2021-04-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,TPT Completed,433,Mocambique
i4KTQ0RGK3T,2021-04-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,TPT Not Comp,330,Mocambique
i4KTQ0RGK3T,2021-04-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,Recent Active TB TX,15,Mocambique
i4KTQ0RGK3T,2021-04-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,Recent Pos TB Screen,3,Mocambique
i4KTQ0RGK3T,2021-04-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,Actively on TPT,164,Mocambique
i4KTQ0RGK3T,2021-04-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,TX_CURR,763,Mocambique
i4KTQ0RGK3T,2021-04-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,TPT Candidates,148,Mocambique
i4KTQ0RGK3T,2021-04-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,TPT Ineligible,18,Mocambique
hFwwNnFm1B8,2021-04-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,TPT Completed,335,Mocambique
hFwwNnFm1B8,2021-04-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,TPT Not Comp,942,Mocambique
hFwwNnFm1B8,2021-04-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,Recent Active TB TX,3,Mocambique
hFwwNnFm1B8,2021-04-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,Recent Pos TB Screen,2,Mocambique
hFwwNnFm1B8,2021-04-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,Actively on TPT,181,Mocambique
hFwwNnFm1B8,2021-04-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,TX_CURR,1277,Mocambique
hFwwNnFm1B8,2021-04-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,TPT Candidates,756,Mocambique
hFwwNnFm1B8,2021-04-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,TPT Ineligible,5,Mocambique
aoY0wrz6qBF,2021-04-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,TPT Completed,474,Mocambique
aoY0wrz6qBF,2021-04-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,TPT Not Comp,818,Mocambique
aoY0wrz6qBF,2021-04-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,Recent Active TB TX,29,Mocambique
aoY0wrz6qBF,2021-04-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,Recent Pos TB Screen,4,Mocambique
aoY0wrz6qBF,2021-04-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,Actively on TPT,263,Mocambique
aoY0wrz6qBF,2021-04-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,TX_CURR,1292,Mocambique
aoY0wrz6qBF,2021-04-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,TPT Candidates,522,Mocambique
aoY0wrz6qBF,2021-04-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,TPT Ineligible,33,Mocambique
V1MbBFGqwbB,2021-04-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,TPT Completed,183,Mocambique
V1MbBFGqwbB,2021-04-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,TPT Not Comp,530,Mocambique
V1MbBFGqwbB,2021-04-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,Recent Active TB TX,15,Mocambique
V1MbBFGqwbB,2021-04-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,Recent Pos TB Screen,6,Mocambique
V1MbBFGqwbB,2021-04-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,Actively on TPT,139,Mocambique
V1MbBFGqwbB,2021-04-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,TX_CURR,713,Mocambique
V1MbBFGqwbB,2021-04-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,TPT Candidates,370,Mocambique
V1MbBFGqwbB,2021-04-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,TPT Ineligible,21,Mocambique
tNf8m963xKK,2021-04-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TPT Completed,2342,Mocambique
tNf8m963xKK,2021-04-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TPT Not Comp,2679,Mocambique
tNf8m963xKK,2021-04-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,Recent Active TB TX,172,Mocambique
tNf8m963xKK,2021-04-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,Recent Pos TB Screen,17,Mocambique
tNf8m963xKK,2021-04-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,Actively on TPT,673,Mocambique
tNf8m963xKK,2021-04-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TX_CURR,5022,Mocambique
tNf8m963xKK,2021-04-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TPT Candidates,1818,Mocambique
tNf8m963xKK,2021-04-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TPT Ineligible,189,Mocambique
FdqK3U8rDRX,2021-04-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TPT Completed,1103,Mocambique
FdqK3U8rDRX,2021-04-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TPT Not Comp,1333,Mocambique
FdqK3U8rDRX,2021-04-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,Recent Active TB TX,11,Mocambique
FdqK3U8rDRX,2021-04-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,Recent Pos TB Screen,3,Mocambique
FdqK3U8rDRX,2021-04-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,Actively on TPT,438,Mocambique
FdqK3U8rDRX,2021-04-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TX_CURR,2438,Mocambique
FdqK3U8rDRX,2021-04-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TPT Candidates,883,Mocambique
FdqK3U8rDRX,2021-04-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TPT Ineligible,14,Mocambique
U6Mo4GsQKwT,2021-04-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TPT Completed,1195,Mocambique
U6Mo4GsQKwT,2021-04-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TPT Not Comp,2846,Mocambique
U6Mo4GsQKwT,2021-04-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,Recent Active TB TX,170,Mocambique
U6Mo4GsQKwT,2021-04-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,Recent Pos TB Screen,7,Mocambique
U6Mo4GsQKwT,2021-04-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,Actively on TPT,413,Mocambique
U6Mo4GsQKwT,2021-04-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TX_CURR,4041,Mocambique
U6Mo4GsQKwT,2021-04-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TPT Candidates,2256,Mocambique
U6Mo4GsQKwT,2021-04-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TPT Ineligible,177,Mocambique
I2tQnsS7wn6,2021-04-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TPT Completed,1529,Mocambique
I2tQnsS7wn6,2021-04-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TPT Not Comp,5846,Mocambique
I2tQnsS7wn6,2021-04-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,Recent Active TB TX,515,Mocambique
I2tQnsS7wn6,2021-04-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,Recent Pos TB Screen,41,Mocambique
I2tQnsS7wn6,2021-04-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,Actively on TPT,823,Mocambique
I2tQnsS7wn6,2021-04-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TX_CURR,7375,Mocambique
I2tQnsS7wn6,2021-04-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TPT Candidates,4467,Mocambique
I2tQnsS7wn6,2021-04-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TPT Ineligible,556,Mocambique
QxSfgx5QfT7,2021-04-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TPT Completed,19,Mocambique
QxSfgx5QfT7,2021-04-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TPT Not Comp,486,Mocambique
QxSfgx5QfT7,2021-04-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,Recent Active TB TX,2,Mocambique
QxSfgx5QfT7,2021-04-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,Recent Pos TB Screen,2,Mocambique
QxSfgx5QfT7,2021-04-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,Actively on TPT,104,Mocambique
QxSfgx5QfT7,2021-04-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TX_CURR,505,Mocambique
QxSfgx5QfT7,2021-04-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TPT Candidates,378,Mocambique
QxSfgx5QfT7,2021-04-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TPT Ineligible,4,Mocambique
QTFJClMfP8c,2021-04-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TPT Completed,220,Mocambique
QTFJClMfP8c,2021-04-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TPT Not Comp,657,Mocambique
QTFJClMfP8c,2021-04-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,Recent Active TB TX,3,Mocambique
QTFJClMfP8c,2021-04-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,Recent Pos TB Screen,1,Mocambique
QTFJClMfP8c,2021-04-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,Actively on TPT,191,Mocambique
QTFJClMfP8c,2021-04-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TX_CURR,877,Mocambique
QTFJClMfP8c,2021-04-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TPT Candidates,462,Mocambique
QTFJClMfP8c,2021-04-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TPT Ineligible,4,Mocambique
webeuXrveDi,2021-04-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,TPT Completed,2537,Mocambique
